notification_date,age_group,confirmed_by_pcr,confirmed_cases_count
2020-06-24,AgeGroup_0-19,N/A,2
2020-06-24,AgeGroup_35-39,N/A,2
2020-06-25,AgeGroup_0-19,N/A,1
2020-06-25,AgeGroup_35-39,N/A,1
2020-06-25,AgeGroup_40-44,N/A,1
2020-06-25,AgeGroup_50-54,N/A,2
2020-06-25,AgeGroup_70+,N/A,1
2020-06-26,AgeGroup_30-34,N/A,1
2020-06-26,AgeGroup_35-39,N/A,2
2020-06-26,AgeGroup_40-44,N/A,1
2020-06-26,AgeGroup_45-49,N/A,1
2020-06-27,AgeGroup_0-19,N/A,2
2020-06-27,AgeGroup_20-24,N/A,1
2020-06-27,AgeGroup_25-29,N/A,1
2020-06-27,AgeGroup_30-34,N/A,2
2020-06-27,AgeGroup_35-39,N/A,1
2020-06-27,AgeGroup_65-69,N/A,1
2020-06-27,AgeGroup_70+,N/A,2
2020-06-28,AgeGroup_0-19,N/A,1
2020-06-28,AgeGroup_20-24,N/A,1
2020-06-28,AgeGroup_45-49,N/A,1
2020-06-29,AgeGroup_0-19,N/A,2
2020-06-29,AgeGroup_20-24,N/A,1
2020-06-29,AgeGroup_25-29,N/A,2
2020-06-29,AgeGroup_35-39,N/A,1
2020-06-30,AgeGroup_20-24,N/A,2
2020-06-30,AgeGroup_25-29,N/A,1
2020-06-30,AgeGroup_35-39,N/A,5
2020-06-30,AgeGroup_45-49,N/A,1
2020-06-30,AgeGroup_50-54,N/A,1
2020-06-30,AgeGroup_55-59,N/A,1
2020-07-01,AgeGroup_0-19,N/A,2
2020-07-01,AgeGroup_25-29,N/A,1
2020-07-01,AgeGroup_30-34,N/A,2
2020-07-01,AgeGroup_55-59,N/A,1
2020-07-02,AgeGroup_0-19,N/A,1
2020-07-02,AgeGroup_35-39,N/A,1
2020-07-02,AgeGroup_50-54,N/A,1
2020-07-02,AgeGroup_55-59,N/A,1
2020-07-02,AgeGroup_60-64,N/A,1
2020-07-02,AgeGroup_70+,N/A,1
2020-07-03,AgeGroup_0-19,N/A,1
2020-07-03,AgeGroup_20-24,N/A,1
2020-07-03,AgeGroup_25-29,N/A,2
2020-07-03,AgeGroup_35-39,N/A,1
2020-07-03,AgeGroup_55-59,N/A,2
2020-07-03,AgeGroup_60-64,N/A,1
2020-07-04,AgeGroup_20-24,N/A,1
2020-07-04,AgeGroup_25-29,N/A,3
2020-07-04,AgeGroup_30-34,N/A,2
2020-07-04,AgeGroup_35-39,N/A,3
2020-07-04,AgeGroup_40-44,N/A,2
2020-07-04,AgeGroup_55-59,N/A,1
2020-07-05,AgeGroup_0-19,N/A,2
2020-07-05,AgeGroup_20-24,N/A,1
2020-07-05,AgeGroup_25-29,N/A,1
2020-07-05,AgeGroup_30-34,N/A,1
2020-07-05,AgeGroup_35-39,N/A,1
2020-07-05,AgeGroup_60-64,N/A,1
2020-07-05,AgeGroup_70+,N/A,1
2020-07-06,AgeGroup_0-19,N/A,1
2020-07-06,AgeGroup_20-24,N/A,1
2020-07-06,AgeGroup_25-29,N/A,1
2020-07-06,AgeGroup_30-34,N/A,4
2020-07-06,AgeGroup_35-39,N/A,3
2020-07-06,AgeGroup_45-49,N/A,1
2020-07-06,AgeGroup_55-59,N/A,1
2020-07-06,AgeGroup_60-64,N/A,1
2020-07-07,AgeGroup_25-29,N/A,1
2020-07-07,AgeGroup_30-34,N/A,1
2020-07-07,AgeGroup_35-39,N/A,2
2020-07-07,AgeGroup_50-54,N/A,1
2020-07-07,AgeGroup_60-64,N/A,1
2020-07-08,AgeGroup_0-19,N/A,3
2020-07-08,AgeGroup_25-29,N/A,2
2020-07-08,AgeGroup_30-34,N/A,2
2020-07-08,AgeGroup_35-39,N/A,1
2020-07-08,AgeGroup_40-44,N/A,1
2020-07-08,AgeGroup_45-49,N/A,1
2020-07-08,AgeGroup_50-54,N/A,1
2020-07-08,AgeGroup_55-59,N/A,2
2020-07-09,AgeGroup_0-19,N/A,1
2020-07-09,AgeGroup_30-34,N/A,2
2020-07-09,AgeGroup_35-39,N/A,2
2020-07-09,AgeGroup_40-44,N/A,1
2020-07-09,AgeGroup_45-49,N/A,1
2020-07-09,AgeGroup_50-54,N/A,1
2020-07-09,AgeGroup_60-64,N/A,1
2020-07-10,AgeGroup_0-19,N/A,2
2020-07-10,AgeGroup_20-24,N/A,1
2020-07-10,AgeGroup_25-29,N/A,3
2020-07-10,AgeGroup_40-44,N/A,1
2020-07-10,AgeGroup_55-59,N/A,1
2020-07-11,AgeGroup_0-19,N/A,2
2020-07-12,AgeGroup_0-19,N/A,2
2020-07-12,AgeGroup_25-29,N/A,3
2020-07-12,AgeGroup_30-34,N/A,2
2020-07-12,AgeGroup_35-39,N/A,1
2020-07-12,AgeGroup_40-44,N/A,1
2020-07-12,AgeGroup_45-49,N/A,3
2020-07-12,AgeGroup_50-54,N/A,1
2020-07-12,AgeGroup_55-59,N/A,1
2020-07-12,AgeGroup_60-64,N/A,1
2020-07-13,AgeGroup_0-19,N/A,4
2020-07-13,AgeGroup_20-24,N/A,2
2020-07-13,AgeGroup_25-29,N/A,3
2020-07-13,AgeGroup_30-34,N/A,3
2020-07-13,AgeGroup_40-44,N/A,2
2020-07-13,AgeGroup_50-54,N/A,1
2020-07-13,AgeGroup_55-59,N/A,1
2020-07-13,AgeGroup_70+,N/A,1
2020-07-14,AgeGroup_0-19,N/A,2
2020-07-14,AgeGroup_20-24,N/A,3
2020-07-14,AgeGroup_25-29,N/A,2
2020-07-14,AgeGroup_30-34,N/A,3
2020-07-15,AgeGroup_0-19,N/A,1
2020-07-15,AgeGroup_20-24,N/A,1
2020-07-15,AgeGroup_25-29,N/A,1
2020-07-15,AgeGroup_35-39,N/A,2
2020-07-15,AgeGroup_40-44,N/A,1
2020-07-15,AgeGroup_45-49,N/A,2
2020-07-15,AgeGroup_70+,N/A,1
2020-07-16,AgeGroup_0-19,N/A,2
2020-07-16,AgeGroup_20-24,N/A,1
2020-07-16,AgeGroup_25-29,N/A,2
2020-07-16,AgeGroup_30-34,N/A,1
2020-07-16,AgeGroup_35-39,N/A,1
2020-07-16,AgeGroup_40-44,N/A,1
2020-07-16,AgeGroup_50-54,N/A,1
2020-07-17,AgeGroup_0-19,N/A,5
2020-07-17,AgeGroup_20-24,N/A,3
2020-07-17,AgeGroup_25-29,N/A,1
2020-07-17,AgeGroup_35-39,N/A,1
2020-07-17,AgeGroup_50-54,N/A,1
2020-07-17,AgeGroup_55-59,N/A,1
2020-07-17,AgeGroup_70+,N/A,1
2020-07-18,AgeGroup_0-19,N/A,3
2020-07-18,AgeGroup_20-24,N/A,1
2020-07-18,AgeGroup_25-29,N/A,4
2020-07-18,AgeGroup_30-34,N/A,2
2020-07-18,AgeGroup_45-49,N/A,1
2020-07-18,AgeGroup_50-54,N/A,1
2020-07-18,AgeGroup_55-59,N/A,2
2020-07-18,AgeGroup_60-64,N/A,2
2020-07-18,AgeGroup_65-69,N/A,1
2020-07-19,AgeGroup_0-19,N/A,6
2020-07-19,AgeGroup_20-24,N/A,1
2020-07-19,AgeGroup_25-29,N/A,1
2020-07-19,AgeGroup_30-34,N/A,3
2020-07-19,AgeGroup_40-44,N/A,1
2020-07-19,AgeGroup_45-49,N/A,3
2020-07-19,AgeGroup_50-54,N/A,1
2020-07-19,AgeGroup_55-59,N/A,1
2020-07-19,AgeGroup_60-64,N/A,1
2020-07-19,AgeGroup_65-69,N/A,1
2020-07-19,AgeGroup_70+,N/A,1
2020-07-20,AgeGroup_0-19,N/A,2
2020-07-20,AgeGroup_20-24,N/A,2
2020-07-20,AgeGroup_25-29,N/A,4
2020-07-20,AgeGroup_30-34,N/A,2
2020-07-20,AgeGroup_40-44,N/A,1
2020-07-20,AgeGroup_50-54,N/A,2
2020-07-20,AgeGroup_60-64,N/A,1
2020-07-21,AgeGroup_0-19,N/A,1
2020-07-21,AgeGroup_30-34,N/A,1
2020-07-21,AgeGroup_35-39,N/A,1
2020-07-21,AgeGroup_40-44,N/A,4
2020-07-21,AgeGroup_45-49,N/A,2
2020-07-21,AgeGroup_50-54,N/A,1
2020-07-21,AgeGroup_55-59,N/A,1
2020-07-21,AgeGroup_65-69,N/A,2
2020-07-21,AgeGroup_70+,N/A,1
2020-07-22,AgeGroup_0-19,N/A,3
2020-07-22,AgeGroup_25-29,N/A,1
2020-07-22,AgeGroup_35-39,N/A,3
2020-07-22,AgeGroup_40-44,N/A,3
2020-07-22,AgeGroup_45-49,N/A,3
2020-07-22,AgeGroup_55-59,N/A,1
2020-07-22,AgeGroup_60-64,N/A,1
2020-07-22,AgeGroup_65-69,N/A,1
2020-07-23,AgeGroup_25-29,N/A,1
2020-07-23,AgeGroup_35-39,N/A,1
2020-07-23,AgeGroup_40-44,N/A,2
2020-07-23,AgeGroup_45-49,N/A,1
2020-07-23,AgeGroup_50-54,N/A,2
2020-07-24,AgeGroup_0-19,N/A,8
2020-07-24,AgeGroup_25-29,N/A,1
2020-07-24,AgeGroup_35-39,N/A,3
2020-07-24,AgeGroup_40-44,N/A,2
2020-07-24,AgeGroup_45-49,N/A,1
2020-07-24,AgeGroup_50-54,N/A,1
2020-07-24,AgeGroup_55-59,N/A,1
2020-07-24,AgeGroup_60-64,N/A,1
2020-07-25,AgeGroup_0-19,N/A,5
2020-07-25,AgeGroup_20-24,N/A,2
2020-07-25,AgeGroup_30-34,N/A,2
2020-07-25,AgeGroup_35-39,N/A,3
2020-07-25,AgeGroup_45-49,N/A,2
2020-07-25,AgeGroup_55-59,N/A,1
2020-07-25,AgeGroup_60-64,N/A,2
2020-07-25,AgeGroup_70+,N/A,1
2020-07-26,AgeGroup_0-19,N/A,1
2020-07-26,AgeGroup_20-24,N/A,2
2020-07-26,AgeGroup_25-29,N/A,1
2020-07-26,AgeGroup_40-44,N/A,1
2020-07-26,AgeGroup_45-49,N/A,2
2020-07-26,AgeGroup_55-59,N/A,1
2020-07-26,AgeGroup_60-64,N/A,1
2020-07-27,AgeGroup_25-29,N/A,2
2020-07-27,AgeGroup_30-34,N/A,2
2020-07-27,AgeGroup_35-39,N/A,1
2020-07-27,AgeGroup_40-44,N/A,1
2020-07-27,AgeGroup_55-59,N/A,4
2020-07-27,AgeGroup_60-64,N/A,4
2020-07-27,AgeGroup_70+,N/A,1
2020-07-28,AgeGroup_0-19,N/A,4
2020-07-28,AgeGroup_25-29,N/A,2
2020-07-28,AgeGroup_30-34,N/A,4
2020-07-28,AgeGroup_35-39,N/A,2
2020-07-28,AgeGroup_45-49,N/A,2
2020-07-28,AgeGroup_50-54,N/A,3
2020-07-28,AgeGroup_60-64,N/A,2
2020-07-28,AgeGroup_65-69,N/A,2
2020-07-28,AgeGroup_70+,N/A,1
2020-07-29,AgeGroup_0-19,N/A,3
2020-07-29,AgeGroup_20-24,N/A,2
2020-07-29,AgeGroup_25-29,N/A,1
2020-07-29,AgeGroup_45-49,N/A,1
2020-07-29,AgeGroup_50-54,N/A,1
2020-07-29,AgeGroup_55-59,N/A,2
2020-07-29,AgeGroup_60-64,N/A,3
2020-07-29,AgeGroup_65-69,N/A,1
2020-07-29,AgeGroup_70+,N/A,1
2020-07-30,AgeGroup_0-19,N/A,4
2020-07-30,AgeGroup_20-24,N/A,1
2020-07-30,AgeGroup_25-29,N/A,5
2020-07-30,AgeGroup_30-34,N/A,1
2020-07-30,AgeGroup_35-39,N/A,1
2020-07-30,AgeGroup_40-44,N/A,3
2020-07-30,AgeGroup_45-49,N/A,3
2020-07-30,AgeGroup_50-54,N/A,1
2020-07-30,AgeGroup_55-59,N/A,1
2020-07-30,AgeGroup_70+,N/A,2
2020-07-31,AgeGroup_0-19,N/A,3
2020-07-31,AgeGroup_20-24,N/A,1
2020-07-31,AgeGroup_25-29,N/A,1
2020-07-31,AgeGroup_30-34,N/A,1
2020-07-31,AgeGroup_35-39,N/A,3
2020-07-31,AgeGroup_40-44,N/A,1
2020-07-31,AgeGroup_50-54,N/A,1
2020-07-31,AgeGroup_55-59,N/A,3
2020-07-31,AgeGroup_60-64,N/A,1
2020-08-01,AgeGroup_0-19,N/A,2
2020-08-01,AgeGroup_25-29,N/A,1
2020-08-01,AgeGroup_30-34,N/A,4
2020-08-01,AgeGroup_50-54,N/A,2
2020-08-01,AgeGroup_60-64,N/A,2
2020-08-01,AgeGroup_65-69,N/A,2
2020-08-01,AgeGroup_70+,N/A,1
2020-08-02,AgeGroup_0-19,N/A,3
2020-08-02,AgeGroup_20-24,N/A,1
2020-08-02,AgeGroup_25-29,N/A,2
2020-08-02,AgeGroup_30-34,N/A,2
2020-08-02,AgeGroup_35-39,N/A,1
2020-08-02,AgeGroup_40-44,N/A,2
2020-08-03,AgeGroup_0-19,N/A,4
2020-08-03,AgeGroup_25-29,N/A,2
2020-08-03,AgeGroup_30-34,N/A,2
2020-08-03,AgeGroup_35-39,N/A,2
2020-08-03,AgeGroup_50-54,N/A,1
2020-08-03,AgeGroup_60-64,N/A,2
2020-08-04,AgeGroup_20-24,N/A,1
2020-08-04,AgeGroup_25-29,N/A,2
2020-08-04,AgeGroup_30-34,N/A,1
2020-08-04,AgeGroup_55-59,N/A,2
2020-08-04,AgeGroup_60-64,N/A,2
2020-08-04,AgeGroup_70+,N/A,1
2020-08-05,AgeGroup_0-19,N/A,3
2020-08-05,AgeGroup_20-24,N/A,1
2020-08-05,AgeGroup_25-29,N/A,1
2020-08-05,AgeGroup_35-39,N/A,2
2020-08-05,AgeGroup_40-44,N/A,1
2020-08-05,AgeGroup_50-54,N/A,1
2020-08-05,AgeGroup_55-59,N/A,1
2020-08-05,AgeGroup_60-64,N/A,3
2020-08-06,AgeGroup_0-19,N/A,2
2020-08-06,AgeGroup_20-24,N/A,2
2020-08-06,AgeGroup_30-34,N/A,2
2020-08-06,AgeGroup_35-39,N/A,1
2020-08-06,AgeGroup_55-59,N/A,1
2020-08-06,AgeGroup_60-64,N/A,2
2020-08-06,AgeGroup_65-69,N/A,1
2020-08-07,AgeGroup_0-19,N/A,3
2020-08-07,AgeGroup_30-34,N/A,1
2020-08-07,AgeGroup_40-44,N/A,2
2020-08-07,AgeGroup_55-59,N/A,1
2020-08-07,AgeGroup_70+,N/A,1
2020-08-08,AgeGroup_0-19,N/A,4
2020-08-08,AgeGroup_40-44,N/A,1
2020-08-08,AgeGroup_45-49,N/A,1
2020-08-08,AgeGroup_50-54,N/A,3
2020-08-08,AgeGroup_55-59,N/A,3
2020-08-08,AgeGroup_60-64,N/A,1
2020-08-08,AgeGroup_70+,N/A,1
2020-08-09,AgeGroup_0-19,N/A,7
2020-08-09,AgeGroup_20-24,N/A,1
2020-08-09,AgeGroup_25-29,N/A,1
2020-08-09,AgeGroup_35-39,N/A,1
2020-08-09,AgeGroup_65-69,N/A,1
2020-08-09,AgeGroup_70+,N/A,1
2020-08-10,AgeGroup_0-19,N/A,8
2020-08-10,AgeGroup_20-24,N/A,2
2020-08-10,AgeGroup_25-29,N/A,4
2020-08-10,AgeGroup_35-39,N/A,1
2020-08-10,AgeGroup_40-44,N/A,2
2020-08-10,AgeGroup_45-49,N/A,2
2020-08-10,AgeGroup_50-54,N/A,1
2020-08-11,AgeGroup_0-19,N/A,5
2020-08-11,AgeGroup_25-29,N/A,3
2020-08-11,AgeGroup_30-34,N/A,1
2020-08-11,AgeGroup_35-39,N/A,1
2020-08-11,AgeGroup_45-49,N/A,1
2020-08-11,AgeGroup_50-54,N/A,2
2020-08-11,AgeGroup_60-64,N/A,1
2020-08-11,AgeGroup_70+,N/A,1
2020-08-12,AgeGroup_0-19,N/A,1
2020-08-12,AgeGroup_20-24,N/A,1
2020-08-12,AgeGroup_25-29,N/A,1
2020-08-12,AgeGroup_30-34,N/A,1
2020-08-12,AgeGroup_50-54,N/A,1
2020-08-12,AgeGroup_55-59,N/A,2
2020-08-12,AgeGroup_65-69,N/A,2
2020-08-12,AgeGroup_70+,N/A,1
2020-08-13,AgeGroup_0-19,N/A,2
2020-08-13,AgeGroup_20-24,N/A,1
2020-08-13,AgeGroup_25-29,N/A,3
2020-08-13,AgeGroup_30-34,N/A,1
2020-08-13,AgeGroup_40-44,N/A,1
2020-08-13,AgeGroup_45-49,N/A,2
2020-08-13,AgeGroup_50-54,N/A,1
2020-08-13,AgeGroup_55-59,N/A,1
2020-08-13,AgeGroup_60-64,N/A,1
2020-08-13,AgeGroup_65-69,N/A,1
2020-08-14,AgeGroup_0-19,N/A,1
2020-08-14,AgeGroup_35-39,N/A,2
2020-08-14,AgeGroup_40-44,N/A,1
2020-08-14,AgeGroup_45-49,N/A,1
2020-08-14,AgeGroup_50-54,N/A,1
2020-08-14,AgeGroup_70+,N/A,1
2020-08-15,AgeGroup_0-19,N/A,1
2020-08-15,AgeGroup_20-24,N/A,1
2020-08-15,AgeGroup_25-29,N/A,1
2020-08-15,AgeGroup_45-49,N/A,2
2020-08-15,AgeGroup_65-69,N/A,1
2020-08-16,AgeGroup_0-19,N/A,1
2020-08-16,AgeGroup_30-34,N/A,1
2020-08-16,AgeGroup_40-44,N/A,1
2020-08-16,AgeGroup_65-69,N/A,1
2020-08-16,AgeGroup_70+,N/A,1
2020-08-17,AgeGroup_25-29,N/A,2
2020-08-17,AgeGroup_35-39,N/A,1
2020-08-18,AgeGroup_20-24,N/A,1
2020-08-18,AgeGroup_40-44,N/A,2
2020-08-18,AgeGroup_45-49,N/A,1
2020-08-18,AgeGroup_55-59,N/A,1
2020-08-18,AgeGroup_60-64,N/A,1
2020-08-18,AgeGroup_65-69,N/A,2
2020-08-19,AgeGroup_25-29,N/A,1
2020-08-19,AgeGroup_30-34,N/A,1
2020-08-20,AgeGroup_0-19,N/A,2
2020-08-20,AgeGroup_20-24,N/A,1
2020-08-20,AgeGroup_45-49,N/A,2
2020-08-21,AgeGroup_0-19,N/A,1
2020-08-21,AgeGroup_20-24,N/A,1
2020-08-21,AgeGroup_30-34,N/A,1
2020-08-21,AgeGroup_35-39,N/A,1
2020-08-21,AgeGroup_55-59,N/A,1
2020-08-21,AgeGroup_65-69,N/A,1
2020-08-21,AgeGroup_70+,N/A,1
2020-08-22,AgeGroup_30-34,N/A,1
2020-08-22,AgeGroup_60-64,N/A,1
2020-08-23,AgeGroup_20-24,N/A,1
2020-08-23,AgeGroup_40-44,N/A,1
2020-08-23,AgeGroup_50-54,N/A,1
2020-08-24,AgeGroup_0-19,N/A,1
2020-08-24,AgeGroup_20-24,N/A,1
2020-08-24,AgeGroup_30-34,N/A,2
2020-08-25,AgeGroup_30-34,N/A,2
2020-08-25,AgeGroup_40-44,N/A,2
2020-08-25,AgeGroup_50-54,N/A,1
2020-08-25,AgeGroup_60-64,N/A,1
2020-08-26,AgeGroup_0-19,N/A,2
2020-08-26,AgeGroup_30-34,N/A,2
2020-08-26,AgeGroup_35-39,N/A,1
2020-08-26,AgeGroup_50-54,N/A,2
2020-08-26,AgeGroup_55-59,N/A,1
2020-08-26,AgeGroup_65-69,N/A,1
2020-08-26,AgeGroup_70+,N/A,3
2020-08-27,AgeGroup_0-19,N/A,1
2020-08-27,AgeGroup_25-29,N/A,2
2020-08-27,AgeGroup_30-34,N/A,3
2020-08-27,AgeGroup_35-39,N/A,1
2020-08-27,AgeGroup_45-49,N/A,2
2020-08-27,AgeGroup_60-64,N/A,1
2020-08-27,AgeGroup_70+,N/A,5
2020-08-28,AgeGroup_25-29,N/A,2
2020-08-28,AgeGroup_30-34,N/A,1
2020-08-28,AgeGroup_35-39,N/A,1
2020-08-28,AgeGroup_55-59,N/A,2
2020-08-28,AgeGroup_65-69,N/A,1
2020-08-28,AgeGroup_70+,N/A,3
2020-08-29,AgeGroup_0-19,N/A,1
2020-08-29,AgeGroup_35-39,N/A,1
2020-08-29,AgeGroup_50-54,N/A,1
2020-08-29,AgeGroup_55-59,N/A,1
2020-08-29,AgeGroup_60-64,N/A,1
2020-08-29,AgeGroup_65-69,N/A,1
2020-08-29,AgeGroup_70+,N/A,1
2020-08-30,AgeGroup_0-19,N/A,2
2020-08-30,AgeGroup_20-24,N/A,1
2020-08-30,AgeGroup_30-34,N/A,3
2020-08-30,AgeGroup_35-39,N/A,3
2020-08-30,AgeGroup_40-44,N/A,1
2020-08-30,AgeGroup_55-59,N/A,1
2020-08-31,AgeGroup_0-19,N/A,5
2020-08-31,AgeGroup_30-34,N/A,4
2020-08-31,AgeGroup_50-54,N/A,1
2020-08-31,AgeGroup_60-64,N/A,1
2020-08-31,AgeGroup_65-69,N/A,1
2020-09-01,AgeGroup_0-19,N/A,1
2020-09-01,AgeGroup_20-24,N/A,2
2020-09-01,AgeGroup_25-29,N/A,1
2020-09-01,AgeGroup_35-39,N/A,1
2020-09-01,AgeGroup_40-44,N/A,1
2020-09-01,AgeGroup_45-49,N/A,2
2020-09-01,AgeGroup_50-54,N/A,1
2020-09-01,AgeGroup_55-59,N/A,3
2020-09-01,AgeGroup_60-64,N/A,2
2020-09-01,AgeGroup_70+,N/A,1
2020-09-02,AgeGroup_0-19,N/A,1
2020-09-02,AgeGroup_25-29,N/A,1
2020-09-02,AgeGroup_30-34,N/A,4
2020-09-02,AgeGroup_35-39,N/A,1
2020-09-02,AgeGroup_40-44,N/A,1
2020-09-02,AgeGroup_45-49,N/A,1
2020-09-02,AgeGroup_55-59,N/A,1
2020-09-03,AgeGroup_25-29,N/A,3
2020-09-03,AgeGroup_35-39,N/A,1
2020-09-03,AgeGroup_40-44,N/A,2
2020-09-03,AgeGroup_50-54,N/A,1
2020-09-04,AgeGroup_20-24,N/A,2
2020-09-04,AgeGroup_25-29,N/A,1
2020-09-04,AgeGroup_30-34,N/A,2
2020-09-04,AgeGroup_40-44,N/A,1
2020-09-04,AgeGroup_65-69,N/A,1
2020-09-05,AgeGroup_0-19,N/A,3
2020-09-05,AgeGroup_20-24,N/A,1
2020-09-05,AgeGroup_25-29,N/A,1
2020-09-05,AgeGroup_30-34,N/A,1
2020-09-05,AgeGroup_40-44,N/A,1
2020-09-05,AgeGroup_60-64,N/A,1
2020-09-06,AgeGroup_20-24,N/A,2
2020-09-06,AgeGroup_50-54,N/A,1
2020-09-06,AgeGroup_55-59,N/A,1
2020-09-07,AgeGroup_0-19,N/A,1
2020-09-07,AgeGroup_25-29,N/A,1
2020-09-07,AgeGroup_30-34,N/A,2
2020-09-07,AgeGroup_35-39,N/A,2
2020-09-07,AgeGroup_40-44,N/A,1
2020-09-07,AgeGroup_50-54,N/A,1
2020-09-07,AgeGroup_55-59,N/A,1
2020-09-07,AgeGroup_70+,N/A,2
2020-09-08,AgeGroup_25-29,N/A,1
2020-09-08,AgeGroup_35-39,N/A,2
2020-09-08,AgeGroup_65-69,N/A,1
2020-09-08,AgeGroup_70+,N/A,1
2020-09-09,AgeGroup_0-19,N/A,3
2020-09-09,AgeGroup_20-24,N/A,1
2020-09-09,AgeGroup_25-29,N/A,1
2020-09-09,AgeGroup_40-44,N/A,1
2020-09-09,AgeGroup_45-49,N/A,1
2020-09-09,AgeGroup_50-54,N/A,1
2020-09-09,AgeGroup_70+,N/A,2
2020-09-10,AgeGroup_0-19,N/A,1
2020-09-10,AgeGroup_25-29,N/A,2
2020-09-10,AgeGroup_30-34,N/A,1
2020-09-10,AgeGroup_35-39,N/A,2
2020-09-10,AgeGroup_45-49,N/A,1
2020-09-10,AgeGroup_70+,N/A,1
2020-09-11,AgeGroup_0-19,N/A,1
2020-09-11,AgeGroup_20-24,N/A,3
2020-09-11,AgeGroup_35-39,N/A,2
2020-09-11,AgeGroup_50-54,N/A,1
2020-09-11,AgeGroup_70+,N/A,1
2020-09-12,AgeGroup_0-19,N/A,2
2020-09-12,AgeGroup_20-24,N/A,1
2020-09-12,AgeGroup_25-29,N/A,1
2020-09-12,AgeGroup_35-39,N/A,1
2020-09-12,AgeGroup_50-54,N/A,1
2020-09-13,AgeGroup_0-19,N/A,3
2020-09-13,AgeGroup_25-29,N/A,1
2020-09-13,AgeGroup_30-34,N/A,1
2020-09-13,AgeGroup_45-49,N/A,1
2020-09-13,AgeGroup_50-54,N/A,1
2020-09-14,AgeGroup_0-19,N/A,1
2020-09-14,AgeGroup_20-24,N/A,3
2020-09-14,AgeGroup_35-39,N/A,1
2020-09-14,AgeGroup_45-49,N/A,1
2020-09-14,AgeGroup_50-54,N/A,1
2020-09-15,AgeGroup_0-19,N/A,3
2020-09-15,AgeGroup_30-34,N/A,1
2020-09-15,AgeGroup_45-49,N/A,1
2020-09-16,AgeGroup_0-19,N/A,2
2020-09-16,AgeGroup_35-39,N/A,1
2020-09-16,AgeGroup_40-44,N/A,1
2020-09-16,AgeGroup_50-54,N/A,1
2020-09-16,AgeGroup_60-64,N/A,1
2020-09-17,AgeGroup_0-19,N/A,1
2020-09-17,AgeGroup_25-29,N/A,1
2020-09-17,AgeGroup_30-34,N/A,1
2020-09-18,AgeGroup_20-24,N/A,1
2020-09-18,AgeGroup_30-34,N/A,2
2020-09-18,AgeGroup_35-39,N/A,1
2020-09-19,AgeGroup_50-54,N/A,1
2020-09-20,AgeGroup_0-19,N/A,2
2020-09-20,AgeGroup_25-29,N/A,2
2020-09-20,AgeGroup_70+,N/A,1
2020-09-21,AgeGroup_0-19,N/A,1
2020-09-22,AgeGroup_0-19,N/A,1
2020-09-22,AgeGroup_30-34,N/A,2
2020-09-22,AgeGroup_35-39,N/A,2
2020-09-22,AgeGroup_40-44,N/A,1
2020-09-23,AgeGroup_30-34,N/A,1
2020-09-23,AgeGroup_35-39,N/A,1
2020-09-23,AgeGroup_50-54,N/A,1
2020-09-24,AgeGroup_35-39,N/A,2
2020-09-25,AgeGroup_35-39,N/A,1
2020-09-28,AgeGroup_0-19,N/A,1
2020-09-28,AgeGroup_30-34,N/A,3
2020-09-28,AgeGroup_55-59,N/A,1
2020-09-29,AgeGroup_55-59,N/A,1
2020-09-29,AgeGroup_70+,N/A,1
2020-09-30,AgeGroup_0-19,N/A,1
2020-09-30,AgeGroup_25-29,N/A,1
2020-09-30,AgeGroup_30-34,N/A,1
2020-09-30,AgeGroup_55-59,N/A,1
2020-10-01,AgeGroup_25-29,N/A,1
2020-10-01,AgeGroup_55-59,N/A,1
2020-10-01,AgeGroup_65-69,N/A,1
2020-10-03,AgeGroup_0-19,N/A,1
2020-10-03,AgeGroup_25-29,N/A,1
2020-10-03,AgeGroup_45-49,N/A,1
2020-10-04,AgeGroup_0-19,N/A,1
2020-10-04,AgeGroup_35-39,N/A,1
2020-10-05,AgeGroup_0-19,N/A,4
2020-10-05,AgeGroup_25-29,N/A,2
2020-10-05,AgeGroup_35-39,N/A,1
2020-10-05,AgeGroup_40-44,N/A,1
2020-10-05,AgeGroup_55-59,N/A,1
2020-10-06,AgeGroup_0-19,N/A,2
2020-10-06,AgeGroup_35-39,N/A,1
2020-10-07,AgeGroup_0-19,N/A,1
2020-10-07,AgeGroup_20-24,N/A,2
2020-10-07,AgeGroup_25-29,N/A,1
2020-10-07,AgeGroup_30-34,N/A,1
2020-10-07,AgeGroup_35-39,N/A,3
2020-10-07,AgeGroup_40-44,N/A,1
2020-10-07,AgeGroup_50-54,N/A,2
2020-10-07,AgeGroup_55-59,N/A,1
2020-10-07,AgeGroup_60-64,N/A,1
2020-10-07,AgeGroup_65-69,N/A,1
2020-10-07,AgeGroup_70+,N/A,1
2020-10-08,AgeGroup_20-24,N/A,1
2020-10-08,AgeGroup_30-34,N/A,1
2020-10-08,AgeGroup_35-39,N/A,1
2020-10-08,AgeGroup_50-54,N/A,1
2020-10-08,AgeGroup_65-69,N/A,1
2020-10-08,AgeGroup_70+,N/A,1
2020-10-09,AgeGroup_25-29,N/A,2
2020-10-09,AgeGroup_30-34,N/A,1
2020-10-09,AgeGroup_55-59,N/A,1
2020-10-10,AgeGroup_20-24,N/A,4
2020-10-10,AgeGroup_30-34,N/A,3
